id,name,host_id,host_name,zip_code,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9137067,Sundown Suite (1 - 2 bedrooms) Plus,22236562,Vernell And Wanda,King,45.56475579,-122.6611977,Entire home/apt,75,1,39,10/11/2016,3.44,2,88
4136602,Artist's Garden Retreat,16708727,Nell,King,45.56243303,-122.6564553,Entire home/apt,85,1,256,11/4/2016,10.03,1,301
13912960,Cozy Private Room in NE Portland,32301018,Ry,King,45.56015425,-122.6553522,Private room,48,1,21,10/15/2016,5.25,1,17
4873994,"Cozy bedroom with private bath, near airport",25074005,Stephanie,King,45.56285752,-122.6587113,Private room,65,1,9,11/3/2016,2.87,1,355
14237288,Modern Container Dwelling in NE PDX,7366388,Chrissie And Su,King,45.55878058,-122.6600582,Entire home/apt,300,2,1,10/1/2016,0.81,1,351
9884403,Alberta Arts Craftsman Beauty,40641216,Whitney,King,45.55834392,-122.6509423,Private room,75,1,22,10/30/2016,7.95,1,364
2231053,Cozy 2BD - walk to everything!,11387507,Ian,King,45.54964679,-122.6579606,Entire home/apt,99,1,7,2/16/2016,0.21,1,309
4436750,Cozy Close-In NE Cottage,23029142,Alison,King,45.554486,-122.6601596,Entire home/apt,98,3,86,10/21/2016,3.55,1,167
4917544,Cute 2 bed- Williams & Alberta area,4273288,Shawna,King,45.55360081,-122.6645289,Entire home/apt,109,2,8,7/25/2016,0.49,1,0
450488,Lovely Alberta Arts Room with Views,2236909,Shane,King,45.56023524,-122.6585115,Private room,48,2,83,11/1/2016,1.54,6,149
2458957,Industrial-Chic Alberta Arts Home,12483794,Kurt & Ginger,King,45.55634612,-122.6556037,Entire home/apt,195,2,45,9/17/2016,1.39,1,336
